"key","message","comment","context"
"Inactive","غير نشط",,
"Incident type","نوع الحادث",,
"Include in DAS2 report","تضمينها في تقرير DAS2",,
"Include not stock managed product","تضمين المنتج غير المُدار في المخزون",,
"Include on payment sessions ?","تضمين في جلسات الدفع؟",,
"Include other bank accounts","تضمين حسابات مصرفية أخرى",,
"Include special accounts","تضمين حسابات خاصة",,
"Include terms attached to 'Daybook' accounting move","قم بتضمين المصطلحات المرفقة بالحركة المحاسبية ""لدفتر اليوميات"".",,
"Income","دخل",,
"Income Depreciation Amount","مبلغ استهلاك الدخل",,
"Income Depreciation Derogatory Account","حساب استهلاك الدخل المهين",,
"Income fixed asset line","الدخل خط الأصول الثابتة",,
"Income total","إجمالي الدخل",,
"Incoming Payment Mode","وضع الدفع الوارد",,
"Inconsistency detected as the company defined on the journal %s is different from the company associated to the accounts on the move line(s).","تم اكتشاف عدم الاتساق لأن الشركة المحددة في دفتر اليومية %s تختلف عن الشركة المرتبطة بالحسابات الموجودة في سطر (أسطر) النقل.",,
"Inconsistency detected as the company defined on the move %s is different from the company associated to the accounts on the move line(s).","تم اكتشاف عدم تناسق لأن الشركة المحددة أثناء النقل %s تختلف عن الشركة المقترنة بالحسابات الموجودة على سطر (أسطر) النقل.",,
"Inconsistency detected as the company defined on the move %s is different from the company associated to the journal %s.","تم اكتشاف عدم تناسق حيث أن الشركة المحددة أثناء النقل %s تختلف عن الشركة المقترنة بالمجلة %s.",,
"Inconsistency in begin and ending dates.","عدم الاتساق في تاريخ البدء والانتهاء.",,
"Info","معلومات",,
"Information","معلومة",,
"Initial amount","المبلغ الأولي",,
"Initial periodicity in month","الدورية الأولية في الشهر",,
"Input action","إجراء الإدخال",,
"Input amount was greater than the remaining amount to pay on invoice, so it has been set back to that amount","كان مبلغ الإدخال أكبر من المبلغ المتبقي للدفع في الفاتورة، لذلك تم إعادته إلى هذا المبلغ",,
"Intangible asset","الأصول غير الملموسة",,
"Interbank code","رمز ما بين البنوك",,
"Interbank codes","رموز ما بين البنوك",,
"Interbank codes list","قائمة رموز ما بين البنوك",,
"Interbank codes lists","قوائم رموز ما بين البنوك",,
"Interest rate","سعر الفائدة",,
"Interest rate (%)","سعر الفائدة (٪)",,
"Interest rate history","تاريخ أسعار الفائدة",,
"Interest rate history line","خط تاريخ أسعار الفائدة",,
"Interest rate history lines","خطوط تاريخ أسعار الفائدة",,
"Internal Ref.","المرجع الداخلي.",,
"Inv. on","الجرد. على",,
"Invalid analytic move lines, some axes percentage values are different than 100%.","خطوط نقل تحليلية غير صالحة، بعض قيم النسبة المئوية للمحاور تختلف عن 100%.",,
"Invalid automatic partner account creation mode, this is a bug that should be reported.","وضع إنشاء حساب الشريك التلقائي غير صالح، وهذا خطأ يجب الإبلاغ عنه.",,
"Invoice","فاتورة",,
"Invoice & Rejects","الفاتورة والرفض",,
"Invoice ATI/WT","فاتورة ATI/WT",,
"Invoice Dashboard","لوحة الفاتورة",,
"Invoice Lines","خطوط الفاتورة",,
"Invoice N°","رقم الفاتورة",,
"Invoice Product Statement","بيان المنتج الفاتورة",,
"Invoice Purchase Payment Condition distribution","توزيع حالة دفع فاتورة الشراء",,
"Invoice Purchase by currency (tax excl.)","شراء الفاتورة بالعملة (باستثناء الضريبة)",,
"Invoice Purchase by month (tax excl.)","فاتورة الشراء حسب الشهر (باستثناء الضريبة)",,
"Invoice Purchase situation (tax incl.)","حالة شراء الفاتورة (شاملة الضريبة)",,
"Invoice Sale Payment Condition distribution","توزيع حالة دفع بيع الفاتورة",,
"Invoice Sale by currency (tax excl.)","بيع الفاتورة حسب العملة (باستثناء الضريبة)",,
"Invoice Sale by month (tax excl.)","بيع الفاتورة حسب الشهر (باستثناء الضريبة)",,
"Invoice Sale situation (tax incl.)","حالة بيع الفاتورة (شاملة الضريبة)",,
"Invoice accounted moves","التحركات المحسوبة على الفاتورة",,
"Invoice and Credit notes Sale situation (tax incl.)","الفاتورة وإشعارات الائتمان حالة البيع (شاملة الضريبة)",,
"Invoice and accounted moves","الفاتورة والحركات المحسوبة",,
"Invoice batch","دفعة الفاتورة",,
"Invoice batches","دفعات الفاتورة",,
"Invoice canceled","تم إلغاء الفاتورة",,
"Invoice concerned by the debt recovery","الفاتورة المعنية باسترداد الديون",,
"Invoice content","محتوى الفاتورة",,
"Invoice created","تم إنشاء الفاتورة",,
"Invoice date","تاريخ الفاتورة",,
"Invoice date of origin can't be in the future.","لا يمكن أن يكون تاريخ منشأ الفاتورة في المستقبل.",,
"Invoice final status","الوضع النهائي للفاتورة",,
"Invoice from credit notes %s","فاتورة من إشعارات الائتمان %s",,
"Invoice initial status","الحالة الأولية للفاتورة",,
"Invoice is passed in doubfult debit, and can't be canceled","يتم تمرير الفاتورة في الديون المشكوك في تحصيلها، ولا يمكن إلغاؤها",,
"Invoice line","خط الفاتورة",,
"Invoice line filters","مرشحات خط الفاتورة",,
"Invoice lines","خطوط الفاتورة",,
"Invoice move line %s with account %s couldn't be reconciled with customer move line %s with account %s.","تعذرت تسوية سطر نقل الفاتورة %s مع الحساب %s مع سطر نقل العميل %s مع الحساب %s.",,
"Invoice of origin","فاتورة المنشأ",,
"Invoice product statement","بيان فاتورة المنتج",,
"Invoice product statements","بيانات فاتورة المنتج",,
"Invoice rejected","تم رفض الفاتورة",,
"Invoice sending media","وسائط إرسال الفاتورة",,
"Invoice template","قالب الفاتورة",,
"Invoice term","مصطلح الفاتورة",,
"Invoice term concerned by the debt recovery","مصطلح الفاتورة المعنية باسترداد الديون",,
"Invoice term in dispute","مصطلح الفاتورة محل النزاع",,
"Invoice term payment","دفع مدة الفاتورة",,
"Invoice term payments","مدفوعات مدة الفاتورة",,
"Invoice terms","شروط الفاتورة",,
"Invoice type","نوع الفاتورة",,
"Invoice type missing on invoice %s","نوع الفاتورة مفقود في الفاتورة %s",,
"Invoice validation's reporting :","تقارير التحقق من صحة الفاتورة:",,
"Invoice ventilation's reporting :","تقارير تهوية الفاتورة:",,
"Invoice with payments details","فاتورة مع تفاصيل المدفوعات",,
"Invoice's or credit note's date can't be previous last invoice ventilated on month's date : %s","لا يمكن أن يكون تاريخ الفاتورة أو إشعار الائتمان هو آخر فاتورة سابقة تم تهويتها في تاريخ الشهر: %s",,
"Invoice's or credit note's date can't be previous last invoice ventilated on year's date : %s","لا يمكن أن يكون تاريخ الفاتورة أو إشعار الائتمان هو آخر فاتورة سابقة تمت تهيئتها في تاريخ السنة: %s",,
"Invoice's or credit note's date can't be previous last invoice ventilated's date : %s","لا يمكن أن يكون تاريخ الفاتورة أو إشعار الائتمان هو التواريخ السابقة التي تم تهوية الفاتورة الأخيرة فيها",,
"Invoice's reject move's creation %s","فاتورة رفض إبداعات الأفلام",,
"Invoice(s) direct debit(s) treated","تمت معالجة الفاتورة (الفواتير) للخصم المباشر (الفواتير).",,
"Invoice(s) validated","تم التحقق من صحة الفاتورة (الفواتير).",,
"Invoice(s) ventilated","الفاتورة (الفواتير) مهواة",,
"Invoice.AdvancePayment","الفاتورة. الدفع مقدما",,
"Invoice.Standard","الفاتورة.قياسية",,
"Invoice.advancePayment","الفاتورة. الدفع مقدما",,
"Invoice.advancePayments","Invoice.advancePayments",,
"Invoice.afterDiscount","الفاتورة. بعد الخصم",,
"Invoice.amountRemaining","الفاتورة.المبلغ المتبقي",,
"Invoice.bankDetails","تفاصيل الفاتورة. البنك",,
"Invoice.bankingInfo","Invoice.bankingInfo",,
"Invoice.base","الفاتورة.قاعدة",,
"Invoice.cancelInvoiceNo","الفاتورة. إلغاء رقم الفاتورة",,
"Invoice.cheque","فاتورة.شيك",,
"Invoice.clientRef","Invoice.clientRef",,
"Invoice.coefficient","معامل الفاتورة",,
"Invoice.customerPartnerSeq","Invoice.customerPartnerSeq",,
"Invoice.customerTaxNumber","Invoice.customerTaxNumber",,
"Invoice.date","Invoice.date",,
"Invoice.deliveryAddress","عنوان الفاتورة.التسليم",,
"Invoice.description","الفاتورة.الوصف",,
"Invoice.discountAmount","الفاتورة. خصم المبلغ",,
"Invoice.documentRef","Invoice.documentRef",,
"Invoice.draftInvoiceNo","Invoice.draftInvoiceNo",,
"Invoice.dueDate","الفاتورة.تاريخ الاستحقاق",,
"Invoice.expenseProduct","Invoice.expenseProduct",,
"Invoice.expenseTaxAmount","Invoice.expenseTaxAmount",,
"Invoice.expenseTitle","Invoice.expenseTitle",,
"Invoice.expenseTotalAmount","Invoice.expenseTotalAmount",,
"Invoice.expensesOnReceipts","Invoice.expensesOnReceipts",,
"Invoice.headOfficeAddress","الفاتورة. عنوان المكتب الرئيسي",,
"Invoice.imputedOn","Invoice.imputedOn",,
"Invoice.invoiceAdvPaymentNo","Invoice.invoiceAdvPaymentNo",,
"Invoice.invoiceBalanceNo","الفاتورة. الفاتورة. رقم الرصيد",,
"Invoice.invoiceNo","الفاتورة.رقم الفاتورة",,
"Invoice.invoiceTermAmount","Invoice.invoiceTermAmount",,
"Invoice.invoiceTermAmountRemaining","Invoice.invoiceTermAmountRemaining",,
"Invoice.invoiceTermDueDate","Invoice.invoiceTermDueDate",,
"Invoice.invoiceTermEstimatedPaymentDate","Invoice.invoiceTermEstimatedPaymentDate",,
"Invoice.invoiceTermHoldBack","Invoice.invoiceTermHoldBack",,
"Invoice.invoiceTermHoldBackFalse","Invoice.invoiceTermHoldBackFalse",,
"Invoice.invoiceTermHoldBackTrue","Invoice.invoiceTermHoldBackTrue",,
"Invoice.invoiceTermName","Invoice.invoiceTermName",,
"Invoice.invoiceTermPaid","Invoice.invoiceTermPaid",,
"Invoice.invoiceTermPaymentMode","Invoice.invoiceTermPaymentMode",,
"Invoice.invoiceTermPercentage","Invoice.invoiceTermPercentage",,
"Invoice.invoiceTerms","Invoice.invoiceTerms",,
"Invoice.noDiscountEarlyPayment","الفاتورة.لا يوجد خصمالدفع المبكر",,
"Invoice.note","الفاتورة.ملاحظة",,
"Invoice.of","الفاتورة.من",,
"Invoice.optionOnDeliveries","Invoice.optionOnDelivery",,
"Invoice.originalInvoice","الفاتورة. الفاتورة الأصلية",,
"Invoice.paymentTerms","شروط الدفع",,
"Invoice.priceExclTax","Invoice.priceExclTax",,
"Invoice.priceInclTax","الفاتورة. السعر يشمل الضريبة",,
"Invoice.productCode","فاتورة. رمز المنتج",,
"Invoice.proformaInvoice","الفاتورة. الفاتورة الأولية",,
"Invoice.purchaseCreditNoteNo","Invoice.purchaseCreditNoteNo",,
"Invoice.purchaseInvoiceAdvPaymentNo","الفاتورة. فاتورة الشراء ورقم الدفع",,
"Invoice.purchaseInvoiceBalanceNo","Invoice.purchaseInvoiceBalanceNo",,
"Invoice.purchaseInvoiceNo","الفاتورة. رقم فاتورة الشراء",,
"Invoice.qtyUnit","Invoice.qtyUnit",,
"Invoice.refundInvoicePart1","الفاتورة.استرداد الفاتورةالجزء1",,
"Invoice.refundInvoicePart2","الفاتورة. استرداد الفاتورة الجزء 2",,
"Invoice.refundNo","الفاتورة.رقم الاسترداد",,
"Invoice.refuseToPayBtn","Invoice.refuseToPayBtn",,
"Invoice.refuseToPayWizard","Invoice.refuseToPayWizard",,
"Invoice.shippingDate","تاريخ الفاتورة",,
"Invoice.subscriptionPeriod","الفاتورة.فترة الاشتراك",,
"Invoice.supplier","الفاتورة.المورد",,
"Invoice.supplierPartnerSeq","Invoice.supplierPartnerSeq",,
"Invoice.supplyRef","Invoice.supplyRef",,
"Invoice.tax","Invoice.tax",,
"Invoice.taxAmount","Invoice.taxAmount",,
"Invoice.taxCode","رمز الفاتورة.الضريبة",,
"Invoice.taxes","الفاتورة. الضرائب",,
"Invoice.termsAndConditions","Invoice.termsAndConditions",,
"Invoice.timesheetActivity","Invoice.timesheetActivity",,
"Invoice.timesheetDuration","الفاتورة.مدة الجدول الزمني",,
"Invoice.timesheetTitle","Invoice.timesheetTitle",,
"Invoice.timesheetUser","مستخدم الفاتورة.الجدول الزمني",,
"Invoice.totalDiscount","الفاتورة.الخصم الإجمالي",,
"Invoice.totalExclTax","الفاتورة.الإجمالي باستثناء الضريبة",,
"Invoice.totalExclTaxWithoutDiscount","Invoice.totalExclTaxWithoutDiscount",,
"Invoice.totalInclTax","Invoice.totalInclTax",,
"Invoice.totalTax","Invoice.totalTax",,
"Invoice.totalTaxes","الفاتورة. إجمالي الضرائب",,
"Invoice.totalToBeCredited","Invoice.total ليتم اعتمادها",,
"Invoice.totalToPay","Invoice.totalToPay",,
"Invoice.type","نوع الفاتورة",,
"Invoice.unitPrice","سعر الفاتورة",,
"InvoiceLine.endOfPack","InvoiceLine.endOfPack",,
"InvoiceLine.total","InvoiceLine.total",,
"InvoicePayment.amount","دفع الفاتورة.المبلغ",,
"InvoicePayment.date","InvoicePayment.date",,
"InvoicePayment.payment_mode","InvoicePayment.Payment_mode",,
"InvoicePayment.type","InvoicePayment.type",,
"Invoiced","فاتورة",,
"Invoiced Amount","المبلغ المفوتر",,
"Invoiced Turnover This year vs Last year","دوران الفواتير هذا العام مقابل العام الماضي",,
"Invoices","الفواتير",,
"Invoices can only be deleted if they are canceled. %s can not be deleted.","لا يمكن حذف الفواتير إلا في حالة إلغائها. لا يمكن حذف %s.",,
"Invoices copy","نسخة الفواتير",,
"Invoices copy select","اختر نسخة الفواتير",,
"Invoices selection","اختيار الفواتير",,
"Invoices sequences","تسلسل الفواتير",,
"Invoices to pay","الفواتير للدفع",,
"Invoices which are due and unpaid","الفواتير المستحقة وغير المدفوعة",,
"Invoices with payment delay","الفواتير مع تأخير الدفع",,
"Invoices(DD)","الفواتير (DD)",,
"Invoicing","الفواتير",,
"Invoicing information","معلومات الفواتير",,
"Invoicing/Payment","الفواتير/الدفع",,
"Invoicing/payment situation","حالة الفواتير/الدفع",,
"Invoicing/payment situations","حالات الفواتير/الدفع",,
"Irrecoverable","غير قابل للاسترداد",,
"Irrecoverable Debt","الديون غير القابلة للاسترداد",,
"Irrecoverable Journal","مجلة غير قابلة للاسترداد",,
"Irrecoverable account","حساب غير قابل للاسترداد",,
"Irrecoverable filters","مرشحات غير قابلة للاسترداد",,
"Irrecoverable shift reason","سبب التحول غير قابل للاسترداد",,
"Irrecoverable shifting reason","سبب التحول غير قابل للاسترداد",,
"Irrecoverable status","حالة غير قابلة للاسترداد",,
"Irrecoverables","غير قابلة للاسترداد",,
"Is Equal To Fiscal Depreciation","يساوي انخفاض القيمة المالية",,
"Is Simulated ?","هل مقلد؟",,
"Is already reverse","هو عكس بالفعل",,
"Is customized","يتم تخصيصها",,
"Is cut off generated","يتم قطع ولدت",,
"Is edited","تم تحريره",,
"Is next line validated","تم التحقق من صحة السطر التالي",,
"Is non deductible tax","هي ضريبة غير قابلة للخصم",,
"Is other currency","هي عملة أخرى",,
"Is previous line validated","تم التحقق من صحة السطر السابق",,
"Is proposal","هو الاقتراح",,
"Is updating","يتم التحديث",,
"It is not possible to edit the amount of a reconciled and/or lettered accounting move line.","ليس من الممكن تحرير مبلغ بند النقل المحاسبي الذي تمت تسويته و/أو كتابته بأحرف.",,
"It is not possible to go back to validate status or cancel a ventilated invoice.","لا يمكن العودة للتحقق من الحالة أو إلغاء فاتورة مهواة.",,
"Italic","مائل",,
"Journal","مجلة",,
"Journal %s does not have any account move sequence configured","لم يتم تكوين أي تسلسل لنقل الحساب في دفتر اليومية %s",,
"Journal Type","نوع المجلة",,
"Journal code","رمز المجلة",,
"Journal name","اسم المجلة",,
"Journal types","أنواع المجلات",,
"Journals","المجلات",,
"Journals to close","المجلات لإغلاق",,
"Journals to keep opened","المجلات للحفاظ على فتحها",,
"Keep some journals open on the period","احتفظ ببعض المجلات مفتوحة عن هذه الفترة",,
"LCR accounted","تم حساب LCR",,
"LCR/BOR","نسبة السيولة النقدية/بور",,
"Label","ملصق",,
"Label for automatic moveline generation","تسمية لتوليد خط الحركة التلقائي",,
"Large","كبير",,
"Last day included of the period in which analytic moveLines will be retrieved.","آخر يوم متضمن في الفترة التي سيتم فيها استرداد خطوط النقل التحليلية.",,
"Last day included of the period in which moveLines will be retrieved","آخر يوم متضمن في الفترة التي سيتم فيها استرداد خطوط النقل",,
"Last debt recovery date","تاريخ آخر استرداد الديون",,
"Last executed action involved deletion of the invoice term %s while it is still linked to debt recoveries:<br> %s","يتضمن الإجراء الأخير الذي تم تنفيذه حذف مصطلح الفاتورة %s بينما لا يزال مرتبطًا باسترداد الديون:<br> %s",,
"Last executed action involved deletion of the invoice term %s while it is still linked to invoice payment(s) related to invoices: <br> %s","يتضمن الإجراء الأخير الذي تم تنفيذه حذف مصطلح الفاتورة %s بينما لا يزال مرتبطًا بدفعة (دفعات) الفاتورة المتعلقة بالفواتير: <br> %s",,
"Last executed action involved deletion of the invoice term %s while it is still linked to payments voucher:<br> %s","يتضمن الإجراء الأخير الذي تم تنفيذه حذف مصطلح الفاتورة %s بينما لا يزال مرتبطًا بإيصال الدفع:<br> %s",,
"Last number iban bic","آخر رقم ايبان bic",,
"Last print date","تاريخ الطباعة الأخير",,
"Late interest invoices","فواتير الفوائد المتأخرة",,
"Late payment account blocking","حظر حساب الدفع المتأخر",,
"Late payment interest","فائدة السداد المتأخر",,
"Late payment interest flat fee","رسوم ثابتة لفائدة السداد المتأخر",,
"Late payment interest invoice","فاتورة الفوائد المتأخرة",,
"Late payment interest source invoice","فاتورة مصدر فائدة السداد المتأخر",,
"Late payment product","منتج الدفع المتأخر",,
"Left to pay / to use","اليسار للدفع / للاستخدام",,
"Legal Notice","إشعار قانوني",,
"Legal note on sale invoices","مذكرة قانونية بشأن فواتير البيع",,
"Legal notice","إشعار قانوني",,
"Legal notice displayed on invoices where a discount was granted","يتم عرض الإشعار القانوني على الفواتير التي تم فيها منح الخصم",,
"Letter","خطاب",,
"Level","مستوى",,
"Level to apply / awaiting","المستوى المطلوب التقديم فيه / في انتظاره",,
"Line","خط",,
"Line Nbr.","الخط رقم.",,
"Line NÂ° %s with code %s has not been imported as code length is overtaking the limit parameter for accounts","لم يتم استيراد السطر N° %s بالكود %s لأن طول الكود يتجاوز معلمة الحد للحسابات",,
"Line amount","مبلغ الخط",,
"Line can't be realized because previous line is still planned","لا يمكن تنفيذ الخط لأن الخط السابق لا يزال مخططًا له",,
"Line label","تسمية الخط",,
"Line number","رقم السطر",,
"Line rule","حكم الخط",,
"Line style select","تحديد نمط الخط",,
"Line title","عنوان السطر",,
"Linear","خطي",,
"Lines","خطوط",,
"Lines recovered","تم استرداد الخطوط",,
"Lines rules","قواعد الخطوط",,
"Linked Adjusting Moves","حركات الضبط المرتبطة",,
"Linked Partners","الشركاء المرتبطون",,
"Linked accounts","حسابات متصلة",,
"List of allocations by invoices/installments for the amount paid","قائمة التخصيصات حسب الفواتير/الأقساط للمبلغ المدفوع",,
"List of invoices/schedule lines with remaining amount to pay","قائمة الفواتير/بنود الجدول الزمني مع المبلغ المتبقي للدفع",,
"Litigation","التقاضي",,
"Load available payment vouchers for bank deposit","تحميل قسائم الدفع المتاحة للإيداع البنكي",,
"Load selected lines","تحميل الخطوط المحددة",,
"Localization","التعريب",,
"Long term debt duration (month)","مدة الديون طويلة الأجل (شهر)",,
"Loss","خسارة",,
"Losses account","حساب الخسائر",,
"Lower reimbursement limit","الحد الأدنى للسداد",,
"Mail transit time","وقت عبور البريد",,
"Main partner DAS","الشريك الرئيسي داس",,
"Make entries letterable","اجعل الإدخالات قابلة للحروف",,
"Make sure there isn't another ongoing DAS2 export for this period that has not been exported yet","تأكد من عدم وجود تصدير DAS2 آخر مستمر لهذه الفترة ولم يتم تصديره بعد",,
"Manage Cut off period","إدارة فترة القطع",,
"Manage PFP on supplier credit notes","إدارة PFP على مذكرات ائتمان الموردين",,
"Manage Parent Account","إدارة حساب الوالدين",,
"Manage advance payment invoice","إدارة فاتورة الدفع المسبق",,
"Manage analytic accounting","إدارة المحاسبة التحليلية",,
"Manage customerCredit","إدارة ائتمان العملاء",,
"Manage debt recovery by trading name","إدارة استرداد الديون عن طريق الاسم التجاري",,
"Manage factors","إدارة العوامل",,
"Manage financial discount","إدارة الخصم المالي",,
"Manage subsidiary account","إدارة الحساب الفرعي",,
"Management","إدارة",,
"Management of merge conflicts","إدارة تعارضات الدمج",,
"Managements","الإدارات",,
"Mandate signature city","مدينة توقيع الولاية",,
"Mandate signature date","تاريخ توقيع التفويض",,
"Manual","يدوي",,
"Manual Misc. Operation Journal","منوعات يدوية مجلة العملية",,
"Manual change","التغيير اليدوي",,
"Manual validation","التحقق اليدوي",,
"Mass Generate Reverse Move","كتلة توليد حركة عكسية",,
"Mass entry","دخول جماعي",,
"Mass payment","الدفع الجماعي",,
"Mass update all","التحديث الشامل للجميع",,
"Mass update selected","تم تحديد التحديث الشامل",,
"Mass update status","حالة التحديث الشامل",,
"Max Amount to reconcile","الحد الأقصى للمبلغ للتوفيق",,
"Max Nbr. for payment schedule rejection","ماكس نبر. لرفض جدول الدفع",,
"Max Nbr. of invoices rejection","العدد الأقصى. من رفض الفواتير",,
"Medium","واسطة",,
"Merge Cust. Invoices","دمج العميل. الفواتير",,
"Merge Suppl. Invoices","دمج ملحق. الفواتير",,
"Merge into single cust. invoice","دمج في زبون واحد. فاتورة",,
"Merge into single suppl. invoice","دمج في ملحق واحد. فاتورة",,
"Message","رسالة",,
"Message models","نماذج الرسائل",,
"Message on printing","رسالة في الطباعة",,
"Message template","قالب الرسالة",,
"Method name","اسم الطريقة",,
"Min. amount (€)","دقيقة. المبلغ (€)",,
"Minimal number of lines required to display a confirmation message when you try to export an accounting report. Value 0 is equal to no message","الحد الأدنى لعدد الأسطر المطلوبة لعرض رسالة تأكيد عند محاولة تصدير تقرير محاسبي. القيمة 0 تساوي عدم وجود رسالة",,
"Misc. Moves","متنوعات. التحركات",,
"Misc. Operation Journal","متنوعات. مجلة العملية",,
"Missing date on move line","التاريخ مفقود على خط النقل",,
"Missing deposit slip sequence for company %s","تسلسل قسيمة الإيداع مفقود للشركة %s",,
"Missing direct debit payment mode in the company's account configuration","وضع الدفع بالخصم المباشر مفقود في تكوين حساب الشركة",,
"Missing subrogation release sequence for company %s","تسلسل إصدار الحلول مفقود للشركة %s",,
"Model Accounting Report","تقرير المحاسبة النموذجية",,
"Month","شهر",,
"Monthly direct debit(s) treated","تتم معالجة الخصم (الخصومات) المباشرة الشهرية",,
"Monthly payments","دفعات شهرية",,
"Move","يتحرك",,
"Move %s has a move line with a tax account but no tax assigned. Please fix this in order to proceed with this reconcile.","يحتوي النقل %s على خط نقل بحساب ضريبي ولكن لم يتم تعيين ضريبة. يرجى إصلاح هذا من أجل متابعة هذه التسوية.",,
"Move Consistency Control","نقل التحكم في الاتساق",,
"Move Description","وصف النقل",,
"Move From Template","الانتقال من القالب",,
"Move Line","نقل الخط",,
"Move Line generated","تم إنشاء خط النقل",,
"Move Lines","نقل الخطوط",,
"Move Lines Export Config","نقل تكوين تصدير الخطوط",,
"Move Lines data input","نقل خطوط إدخال البيانات",,
"Move Template Types","نقل أنواع القوالب",,
"Move Templates","نقل القوالب",,
"Move account sens %s can't be determined","لا يمكن تحديد نقل الحساب بواسطة %s",,
"Move consistency check","نقل التحقق من الاتساق",,
"Move date","تاريخ النقل",,
"Move description","نقل الوصف",,
"Move export","نقل التصدير",,
"Move filters","نقل المرشحات",,
"Move generation trigger settings","نقل إعدادات مشغل الجيل",,
"Move has been removed successfully","تمت إزالة النقل بنجاح",,
"Move is ventilated on a closed period, and can't be canceled","يتم تهوية الحركة في فترة مغلقة، ولا يمكن إلغاؤها",,
"Move line","نقل الخط",,
"Move line %s: The sum of all invoice terms in company currency is not equal to the move line amount","سطر النقل %s: مجموع كافة شروط الفاتورة بعملة الشركة لا يساوي مبلغ سطر النقل",,
"Move line %s: The sum of all invoice terms is not equal to the move line amount","سطر النقل %s: مجموع كافة شروط الفاتورة لا يساوي مبلغ سطر النقل",,
"Move line created","تم إنشاء خط النقل",,
"Move line details","نقل تفاصيل الخط",,
"Move line export","نقل خط التصدير",,
"Move line filters","نقل مرشحات الخط",,
"Move line information","نقل معلومات الخط",,
"Move line list","نقل قائمة الخط",,
"Move line mass entry","نقل خط الإدخال الجماعي",,
"Move line reverse values","نقل القيم العكسية للخط",,
"Move line search criterias","نقل معايير البحث الخط",,
"Move lines","نقل الخطوط",,
"Move lines concerned by cut off","نقل الخطوط المعنية بقطعها",,
"Move lines concerned by doubtful customer","نقل الخطوط المعنية بالعميل المشكوك فيه",,
"Move lines generated","تم إنشاء خطوط النقل",,
"Move lines linked to reconcile group proposals","نقل الأسطر المرتبطة للتوفيق بين مقترحات المجموعة",,
"Move lines mass entry","نقل خطوط الإدخال الجماعي",,
"Move lines reconciled","نقل خطوط التوفيق",,
"Move lines security settings","نقل إعدادات أمان الخطوط",,
"Move lines to process","نقل الخطوط للمعالجة",,
"Move list","نقل القائمة",,
"Move should be unreconcile before to cancel the invoice","يجب أن تكون الخطوة غير قابلة للتسوية قبل إلغاء الفاتورة",,
"Move statuses","نقل الحالات",,
"Move template","نقل القالب",,
"Move template line","نقل خط القالب",,
"Move template type","نقل نوع القالب",,
"Move template updated","تم تحديث قالب النقل",,
"Move templates","نقل القوالب",,
"Move(s) has been archived successfully","تمت أرشفة النقل (التحركات) بنجاح",,
"Move(s) processed","تمت معالجة النقل (التحركات).",,
"Move.Accounted","نقل. تم حسابه",,
"Move.Canceled","نقل.تم الإلغاء",,
"Move.New","Move.New",,
"Move.canceled","تم الإلغاء",,
"Move.created","تم الإنشاء",,
"Move.refuseToPayBtn","Move.refuseToPayBtn",,
"Move.refuseToPayWizard","Move.refuseToPayWizard",,
"MoveLine","نقل الخط",,
"MoveLine Amount","مبلغ خط النقل",,
"MoveLine.amountReconciled","MoveLine.amountReconciled",,
"MoveLineQuery.tradingName","MoveLineQuery.tradingName",,
"MoveLines","MoveLines",,
"MoveLines content data input","إدخال بيانات محتوى MoveLines",,
"Moves","التحركات",,
"Moves Lines (Moves) exported","خطوط التحركات (التحركات) المصدرة",,
"Moves consistency control","يتحرك التحكم في الاتساق",,
"Moves export batch's reporting :","ينقل تقارير دفعة التصدير:",,
"Moves exported","التحركات المصدرة",,
"Moves from invoices/credit notes","ينتقل من الفواتير/إشعارات الائتمان",,
"Moves from payment","ينتقل من الدفع",,
"Moves generated","التحركات التي تم إنشاؤها",,
"Moves generation exception","يتحرك استثناء الجيل",,
"Moves simulated successfully","تمت محاكاة التحركات بنجاح",,
"Moves to export","يتحرك للتصدير",,
"Multiple accounts","حسابات متعددة",,
"Must be solded out","يجب بيعها",,
"My awaiting PFP","بلدي في انتظار PFP",,
"My move linked files","نقل الملفات المرتبطة",,
"My payment sessions","جلسات الدفع الخاصة بي",,
"N days / month + end of month","N أيام / شهر + نهاية الشهر",,
"N days / month + end of month at","N أيام / شهر + نهاية الشهر في",,
"N4DS code","كود N4DS",,
"Name","اسم",,
"Nb","ملحوظة",,
"Nbr of past depreciations","Nbr من الانخفاضات الماضية",,
"Nbr. of Analytic Grouping","Nbr. التجميع التحليلي",,
"Nbr. of analytic axis","Nbr. من المحور التحليلي",,
"Nbr. of terms","Nbr. من المصطلحات",,
"Negate value","نفي القيمة",,
"Net","شبكة",,
"New","جديد",,
"New Pfp Validator","مدقق Pfp الجديد",,
"New customer account","حساب العميل الجديد",,
"New employee account","حساب الموظف الجديد",,
"New move","خطوة جديدة",,
"New notification","إشعار جديد",,
"New release","إصدار جديد",,
"New supplier account","حساب المورد الجديد",,
"Next action date","تاريخ الإجراء التالي",,
"Next due date","موعد الاستحقاق التالي",,
"Next session date","موعد الجلسة القادمة",,
"Next session date cannot be inferior to payment date","لا يمكن أن يكون تاريخ الجلسة التالية أقل من تاريخ الدفع",,
"No Accounting Situation related to %s.","لا يوجد موقف محاسبي يتعلق بـ %s.",,
"No Lines selected","لم يتم تحديد أي خطوط",,
"No PFP","لا يوجد PFP",,
