"key","message","comment","context"
"Identification of a division of a large organisation or building.","تحديد قسم لمؤسسة أو مبنى كبير.",,
"Identification of a sub-division of a large organisation or building. Displayed if department field is filled.","تحديد قسم فرعي لمنظمة كبيرة أو مبنى. يتم عرضه إذا تم ملء حقل القسم.",,
"Identified pricing scale: %s","مقياس التسعير المحدد: %s",,
"Identifier consisting of a group of letters and/or numbers that is added to a postal address to assist the sorting of mail.","معرف يتكون من مجموعة من الحروف و/أو الأرقام التي تتم إضافتها إلى العنوان البريدي للمساعدة في فرز البريد.",,
"Identifies a subdivision of a country such as a state, a region, a province, a municipality which is used in the address (and commonly defined in the ISO 3166-2). For example, CA for California in the United States, ON for Ontario in Canada, BEIJING or GUANGDONG in China.","يحدد تقسيمًا فرعيًا لدولة مثل ولاية أو منطقة أو مقاطعة أو بلدية يتم استخدامه في العنوان (والمحدد بشكل شائع في ISO 3166-2). على سبيل المثال، CA لولاية كاليفورنيا في الولايات المتحدة، أو ON لأونتاريو في كندا، أو BEIJING أو GUANGDONG في الصين.",,
"Identifies a subdivision within a country sub-division (hierarchically below the Country subdivision field). If the country sub-division is a State/Province, then the district name can be the County.","يحدد قسمًا فرعيًا داخل قسم فرعي للبلد (بشكل هرمي أسفل حقل تقسيم البلد). إذا كان التقسيم الفرعي للبلد هو ولاية/مقاطعة، فيمكن أن يكون اسم المنطقة هو المقاطعة.",,
"If you leave this field empty or fill it with an incorrect formula, the default email account's signature will be used.\nExamples of a correct formulas:\n$__user__.emailSignature$\n$first(__user__.emailAccountList).signature$","إذا تركت هذا الحقل فارغاً أو قمت بملئه بصيغة غير صحيحة، فسيتم استخدام توقيع حساب البريد الإلكتروني الافتراضي.\nأمثلة على الصيغ الصحيحة:\n$__user__.emailSignature$\n$first(__user__.emailAccountList).signature$",,
"If you select this option, the current pricing will be historized before retrieving the historized pricing.","إذا قمت بتحديد هذا الخيار، فسيتم تأريخ التسعير الحالي قبل استرجاع الأسعار التاريخية.",,
"Ignore the line","تجاهل السطر",,
"Ignore/Empty","تجاهل/فارغة",,
"Image","صورة",,
"Import","يستورد",,
"Import Calendar","استيراد التقويم",,
"Import Configuration","تكوين الاستيراد",,
"Import Histories","تاريخ الاستيراد",,
"Import Print template","استيراد قالب الطباعة",,
"Import batch","دفعة الاستيراد",,
"Import batches","دفعات الاستيراد",,
"Import calendar","استيراد التقويم",,
"Import city","مدينة الاستيراد",,
"Import completed successfully","اكتمل الاستيراد بنجاح",,
"Import completed successfully. Please check the log for more details.","اكتمل الاستيراد بنجاح. يرجى مراجعة السجل لمزيد من التفاصيل.",,
"Import configuration","تكوين الاستيراد",,
"Import contact","استيراد جهة الاتصال",,
"Import date","تاريخ الاستيراد",,
"Import demo data","استيراد البيانات التجريبية",,
"Import field","حقل الاستيراد",,
"Import from connector","استيراد من الموصل",,
"Import histories","تاريخ الاستيراد",,
"Import log","سجل الاستيراد",,
"Import permissions","أذونات الاستيراد",,
"Import print template","استيراد قالب الطباعة",,
"Import successful.","تم الاستيراد بنجاح.",,
"Import type","نوع الاستيراد",,
"Import/Export","استيراد/تصدير",,
"Import/Export interface","واجهة الاستيراد/التصدير",,
"Import/Export interfaces","واجهات الاستيراد/التصدير",,
"Import/Export translation","استيراد/تصدير الترجمة",,
"Import/Export translations","استيراد/تصدير الترجمات",,
"Imported contact","جهة اتصال مستوردة",,
"Importing","استيراد",,
"Imports","الواردات",,
"Impossible to generate report, url toward Birt viewer is not correctly configured (%s)","من المستحيل إنشاء تقرير، لم يتم تكوين عنوان url تجاه Birt viewer بشكل صحيح (%s)",,
"Improper format of excel file.","تنسيق غير صحيح لملف Excel.",,
"In","في",,
"In %","في ٪",,
"In / Out","داخل / خارج",,
"In ATI","في و",,
"In Progress","في تَقَدم",,
"In progress","في تَقَدم",,
"Inactive","غير نشط",,
"Include Discount in unit price","تضمين الخصم في سعر الوحدة",,
"Include Discount in unit price only for replace type","قم بتضمين الخصم في سعر الوحدة فقط للنوع البديل",,
"Include archived records","تضمين السجلات المؤرشفة",,
"Inconsistency","التناقض",,
"Incorrect BBAN Key","مفتاح BBAN غير صحيح",,
"Increase","يزيد",,
"Increment","زيادة",,
"Indicator generator","مولد المؤشر",,
"Indicator generator list","قائمة مولد المؤشر",,
"Indicator generators","مولدات المؤشر",,
"Indicators generators","مولدات المؤشرات",,
"Indicators groups","مجموعات المؤشرات",,
"Individual","فردي",,
"Industry Sector","قطاع الصناعة",,
"Industry sector","قطاع الصناعة",,
"Industry sectors","قطاعات الصناعة",,
"Information","معلومة",,
"Informations","معلومة",,
"Input file","ملف الإدخال",,
"Instance info","معلومات المثيل",,
"Integer","عدد صحيح",,
"Interface","واجهة",,
"Interfaces","واجهات",,
"Internal","داخلي",,
"Internal Classification Number","رقم التصنيف الداخلي",,
"Internal classification number","رقم التصنيف الداخلي",,
"Internal companies","الشركات الداخلية",,
"Internal description","الوصف الداخلي",,
"Internal partner","شريك داخلي",,
"Inv._block","Inv._block","Value of blockingSelect, avoiding duplicates",
"Invalid Search call for the object(%s)","استدعاء بحث غير صالح للكائن(%s)",,
"Invalid Serial Number '%s' for '%s' barcode type.Alphabets must be in uppercase only","الرقم التسلسلي '%s' غير صالح لنوع الرمز الشريطي '%s'. يجب أن تكون الحروف الهجائية بالأحرف الكبيرة فقط",,
"Invalid Serial Number '%s' for '%s' barcode type.It must be alphanumeric","الرقم التسلسلي '%s' غير صالح لنوع الرمز الشريطي '%s'. يجب أن يكون أبجديًا رقميًا",,
"Invalid Serial Number '%s' for '%s' barcode type.It must be only number or only alphabets","الرقم التسلسلي '%s' غير صالح لنوع الرمز الشريطي '%s'. يجب أن يكون رقمًا فقط أو أبجديًا فقط",,
"Invalid Serial Number '%s' for '%s' barcode type.Its Length must be %d","الرقم التسلسلي '%s' غير صالح لنوع الرمز الشريطي '%s'. يجب أن يكون طوله %d",,
"Invalid Serial Number '%s' for '%s' barcode type.Its length limit must be greater than %d and less than %d","الرقم التسلسلي '%s' غير صالح لنوع الرمز الشريطي '%s'. يجب أن يكون حد الطول أكبر من %d وأقل من %d",,
"Invalid data format. Please check log for more details.","تنسيق البيانات غير صالح. يرجى مراجعة السجل لمزيد من التفاصيل.",,
"Invalid duplicate finder field '%s'. Field type ManyToMany or OneToMany is not supported for duplicate check","حقل مكتشف مكرر غير صالح '%s'. نوع الحقل ManyToMany أو OneToMany غير مدعوم للتحقق من التكرارات",,
"Invalid fields","الحقول غير صالحة",,
"Invalid serial number '%s' for '%s' barcode type.It must be digits only","الرقم التسلسلي '%s' غير صالح لنوع الرمز الشريطي '%s'. يجب أن يتكون من أرقام فقط",,
"Invalid serial number '%s' for '%s' barcode type.It must be digits only with even number length.","الرقم التسلسلي '%s' غير صالح لنوع الرمز الشريطي '%s'. يجب أن يتكون من أرقام ذات أرقام زوجية فقط.",,
"Invalid serial number '%s' for '%s' barcode type.It must be of %d digits only.","الرقم التسلسلي '%s' غير صالح لنوع الرمز الشريطي '%s'. يجب أن يتكون من %d أرقام فقط.",,
"Invalid times %s afternoon","الأوقات غير الصحيحة %s بعد الظهر",,
"Invalid times %s morning","الأوقات غير الصحيحة %s صباحًا",,
"Invalid times on %s between morning and afternoon","أوقات غير صالحة على %s بين الصباح وبعد الظهر",,
"Invalid type of data","نوع البيانات غير صالح",,
"Invalid value","قيمة غير صالحة",,
"Inventory type","نوع المخزون",,
"Invoice","فاتورة",,
"Invoice status","حالة الفاتورة",,
"Invoices","الفواتير",,
"Invoicing address","عنوان الفواتير",,
"Invoicing blocking","حظر الفواتير",,
"Invoicing projects","مشاريع الفواتير",,
"Is a carrier","هو الناقل",,
"Is a contact","هو الاتصال",,
"Is final","نهائي",,
"Is model","هو نموذج",,
"Is shipping costs product","هل تكاليف الشحن منتج",,
"JPQL","بكى",,
"JPQL filter to add to the query","مرشح JPQL لإضافته إلى الاستعلام",,
"January","يناير",,
"Json field can not be anonymized","لا يمكن إخفاء هوية حقل Json",,
"July","يوليو",,
"June","يونيو",,
"KMS","كمس",,
"Keep remote","ابقِ بعيدًا",,
"Key file","ملف المفتاح",,
"Key file passphrase","عبارة مرور الملف الرئيسي",,
"L : For Letters","ل : للرسائل",,
"LCR accounted invoices","الفواتير المحاسبية LCR",,
"Label","ملصق",,
"Label To Printing","التسمية للطباعة",,
"Label for grouped products","تسمية للمنتجات المجمعة",,
"Label for grouped services","تسمية للخدمات المجمعة",,
"Landscape","منظر جمالي",,
"Language","لغة",,
"Language is empty for the localization %s","اللغة فارغة للترجمة %s",,
"Languages","اللغات",,
"Last","آخر",,
"Last Synchronization","المزامنة الأخيرة",,
"Last production price","آخر سعر للإنتاج",,
"Last purchase date","تاريخ الشراء الأخير",,
"Last purchase price","سعر الشراء الأخير",,
"Last purchase price A.T.I.","آخر سعر شراء A.T.I.",,
"Last purchase price W.T.","سعر الشراء الأخير W.T.",,
"Latitude","خط العرض",,
"Leave","يترك",,
"Length","طول",,
"Length unit","وحدة الطول",,
"Level of grouping","مستوى التجميع",,
"Link type","نوع الرابط",,
"Linked Adjusting Moves","حركات الضبط المرتبطة",,
"Linked pricing","التسعير المرتبط",,
"Linked to a creation assistant","مرتبط بمساعد الخلق",,
"Links","روابط",,
"List of printing settings for trading names","قائمة إعدادات الطباعة للأسماء التجارية",,
"LocalDate","التاريخ المحلي",,
"LocalDateTime","LocalDateTime",,
"Localization","التعريب",,
"Localization is empty","الترجمة فارغة",,
"Localizations","التعريب",,
"Location","موقع",,
"Log","سجل",,
"Login","تسجيل الدخول",,
"Logo","الشعار",,
"Logo position","موقف الشعار",,
"Logs configuration","تكوين السجلات",,
"Long","طويل",,
"Long name","اسم طويل",,
"Longitude","خط الطول",,
"M.","م.",,
"METAMODEL.DETAILS","نموذج ميتا. التفاصيل",,
"Mail Batch","دفعة البريد",,
"Mail account","حساب البريد",,
"Mail batch","دفعة البريد",,
"Mail batch filters","مرشحات دفعة البريد",,
"Mail batches","دفعات بريدية",,
"Mail template association","جمعية قالب البريد",,
"Mailing list created","تم إنشاء القائمة البريدية",,
"Mailing list message","رسالة القائمة البريدية",,
"Mailing list updated","تم تحديث القائمة البريدية",,
"Mailing lists","القوائم البريدية",,
"Main Activities","الأنشطة الرئيسية",,
"Main Activity","النشاط الرئيسي",,
"Main Template","القالب الرئيسي",,
"Main address","العنوان الرئيسي",,
"Main calendar","أنا التقويم",,
"Main company","الشركة الرئيسية",,
"Manage by amount","إدارة حسب المبلغ",,
"Manage by percentage","الإدارة حسب النسبة المئوية",,
"Manage mail account by company","إدارة حساب البريد حسب الشركة",,
"Manage mail account by user","إدارة حساب البريد من قبل المستخدم",,
"Manage multi banks","إدارة البنوك المتعددة",,
"Manage prices for product variants","إدارة الأسعار لمتغيرات المنتج",,
"Manage product variants","إدارة متغيرات المنتج",,
"Manage related CC & BCC emails","إدارة رسائل البريد الإلكتروني CC وBCC ذات الصلة",,
"Manage subsidiaries on partners","إدارة الشركات التابعة على الشركاء",,
"Managed by","تدار من قبل",,
"Managed for","تدار ل",,
"Management coef.","كوف الإدارة.",,
"Manual","يدوي",,
"Manufacturing Year","سنة التصنيع",,
"Map","رسم خريطة",,
"MapRest.Default","MapRest.Default",,
"MapRest.Delivery","MapRest.Delivery",,
"MapRest.Invoicing","MapRest.الفواتير",,
"MapRest.ZERO_RESULTS","MapRest.ZERO_RESULTS",,
"Mapping","رسم الخرائط",,
"Mapping service provider","مزود خدمة رسم الخرائط",,
"Maps","خرائط",,
"March","يمشي",,
"Marketing campaigns","الحملات التسويقية",,
"Mass","كتلة",,
"Mass unit","وحدة الكتلة",,
"Match with file","تطابق مع الملف",,
"Max discount (%)","الحد الأقصى للخصم (%)",,
"Maximum export limit","الحد الأقصى للتصدير",,
"Maximum height should be 60 px.","يجب أن يكون الحد الأقصى للارتفاع 60 بكسل.",,
"Maximum number of records to export by using this advance export.","الحد الأقصى لعدد السجلات التي سيتم تصديرها باستخدام هذا التصدير المسبق.",,
"Maximum time before a process called by an user starts running in the background","الحد الأقصى للوقت قبل بدء تشغيل العملية التي يستدعيها المستخدم في الخلفية",,
"May","يمكن",,
"Maybe","ربما",,
"Meeting","مقابلة",,
"Menu Items","عناصر القائمة",,
"Menu not found: %s","لم يتم العثور على القائمة: %s",,
"Menus","القوائم",,
"Merge duplicated","دمج مكررة",,
"Message","رسالة",,
"Message destinated to","رسالة موجهة إلى",,
"Messaging","المراسلة",,
"Meta Json Field","حقل ميتا جيسون",,
"Meta Permissions","أذونات التعريف",,
"Meta field","حقل ميتا",,
"Meta field name","اسم حقل التعريف",,
"Meta file","ملف ميتا",,
"Meta json","ميتا جيسون",,
"Meta model","نموذج ميتا",,
"Meta model name","اسم نموذج ميتا",,
"MetaSchedule.service","MetaSchedule.service",,
"Method name","اسم الطريقة",,
"Method parameters","معلمات الطريقة",,
"Minutes Unit","وحدة الدقائق",,
"Missing %s parameter(s)","معلمة (معلمات) %s مفقودة",,
"Missing data for required fields","البيانات المفقودة للحقول المطلوبة",,
"Missing date format or expression","تنسيق التاريخ أو التعبير مفقود",,
"Missing field","الحقل مفقود",,
"Missing import fields","حقول الاستيراد مفقودة",,
"Missing parameter configuration for model %s.","تكوين المعلمة مفقود للطراز %s.",,
"Missing required fields","الحقول المطلوبة مفقودة",,
"Missing sub fields for","الحقول الفرعية المفقودة لـ",,
"Mobile phone","الهاتف المحمول",,
"Model","نموذج",,
"Model default Path","نموذج المسار الافتراضي",,
"Model email link","رابط البريد الإلكتروني النموذجي",,
"Model email links","روابط البريد الإلكتروني النموذجية",,
"Model target field","مجال الهدف النموذجي",,
"Model to pseudonymize","نموذج لاسم مستعار",,
"Models","نماذج",,
"Models to pseudonymize","نماذج لأسماء مستعارة",,
"Models to search","نماذج للبحث",,
"Modification","تعديل",,
"Module","الوحدة النمطية",,
"Modules configurations","تكوينات الوحدات",,
"Monday","الاثنين",,
"Mondays","الاثنين",,
"Month","شهر",,
"Month days","أيام الشهر",,
"Month/days","الشهر/الأيام",,
"Monthly reset","إعادة تعيين الشهرية",,
"Months","شهور",,
"Mother company","الشركة الأم",,
"Move exports","نقل الصادرات",,
"Move lines","نقل الخطوط",,
"Moves","التحركات",,
"Ms.","آنسة.",,
"Multiple pricings found for the product/category '%s', company '%s' and model '%s', only one expected.","تم العثور على أسعار متعددة للمنتج/الفئة '%s' والشركة '%s' والطراز '%s'، وكان من المتوقع سعر واحد فقط.",,
"Multiple qty","الكمية المتعددة",,
"Multiple quantities","كميات متعددة",,
"Multiple quantities of purchase","كميات شراء متعددة",,
"Multiple quantities of sale","كميات بيع متعددة",,
"Multiple quantity","كمية متعددة",,
"Mx.","مكس.",,
"My Customers","عملائي",,
"My ERP calendars","تقويمات ERP الخاصة بي",,
"My Mailing lists","قوائمي البريدية",,
"My Prospects","آفاقي",,
"My Recent Contacts","جهات الاتصال الأخيرة الخاصة بي",,
"My calendars","التقويمات الخاصة بي",,
"My events","أحداثي",,
"My open tasks","مهامي المفتوحة",,
"My tasks","مهامي",,
"My teams","فرقي",,
"N : For numbers","ن: للأرقام",,
"NA","الذي - التي",,
"Name","اسم",,
"Name of a built-up area, with defined boundaries, and a local government; most commonly the name of a town where the address is located. This field will be autofilled when selecting a city within a list onto the database.","اسم المنطقة المبنية، مع حدود محددة، والحكومة المحلية؛ في أغلب الأحيان اسم المدينة التي يقع فيها العنوان. سيتم ملء هذا الحقل تلقائيًا عند اختيار مدينة ضمن قائمة في قاعدة البيانات.",,
"Name of a street or thoroughfare. If the building number is not displayed, then the number that identifies the position of a building in the street must be included in this model.","اسم الشارع أو الطريق. إذا لم يتم عرض رقم المبنى، فيجب تضمين الرقم الذي يحدد موقع المبنى في الشارع في هذا النموذج.",,
"Name of temporary variable","اسم المتغير المؤقت",,
"Name of the building or house.","اسم المبنى أو المنزل.",,
"Name of the field in the model where to save the file","اسم الحقل في النموذج الذي سيتم حفظ الملف فيه",,
"Name/Company Name","الاسم/اسم الشركة",,
"National Code","الكود الوطني",,
"Navigation","ملاحة",,
"Nb columns","أعمدة ملحوظة",,
"Nb of Inhabitants","عدد السكان",,
"Nb of digits for quantities","ملحوظة من الأرقام للكميات",,
"Nb of digits for tax rate","ملحوظة من الأرقام لمعدل الضريبة",,
"Nb of digits for unit prices","ملحوظة من الأرقام لأسعار الوحدات",,
"Nb of first lines to be ignore","ملحوظة: يجب تجاهل الأسطر الأولى",,
"Nb. of Inhabitants","ملحوظة. من السكان",,
"Nested batch execution!","تنفيذ دفعة متداخلة!",,
"Net mass","الكتلة الصافية",,
"New","جديد",,
"New customers with first sale order","العملاء الجدد مع طلب البيع الأول",,
"New job title","المسمى الوظيفي الجديد",,
"New password","كلمة المرور الجديدة",,
"Newly set value","القيمة المحددة حديثًا",,
"Next","التالي",,
"Next N°","التالي رقم",,
"Next pricing","التسعير القادم",,
"Next task","المهمة التالية",,
"No","لا",,
"No Return Value","لا توجد قيمة إرجاع",,
"No active company for this user, please define an active company.","لا توجد شركة نشطة لهذا المستخدم، يرجى تحديد شركة نشطة.",,
"No address found with this country, zip and street name. City name is required to create a new city.","لم يتم العثور على عنوان بهذا البلد والرمز البريدي واسم الشارع. اسم المدينة مطلوب لإنشاء مدينة جديدة.",,
"No city found","لم يتم العثور على مدينة",,
"No contact to import.","لا توجد جهة اتصال للاستيراد.",,
"No country found for: %s.","لم يتم العثور على دولة لـ: %s.",,
"No currency conversion found from '%s' to '%s' for date %s","لم يتم العثور على تحويل عملة من '%s' إلى '%s' للتاريخ %s",,
"No discount","لا يوجد خصم",,
"No duplicate finder field configured.","لم يتم تكوين حقل مكتشف مكرر.",,
"No duplicate records found","لم يتم العثور على سجلات مكررة",,
"No file found on %s.","لم يتم العثور على ملف على %s.",,
"No header row found","لم يتم العثور على صف رأس",,
"No help","لا مساعدة",,
"No imported data to reset","لا توجد بيانات مستوردة لإعادة تعيينها",,
"No period found or it has been closed for the company %s for the date %s","لم يتم العثور على فترة زمنية أو تم إغلاقها للشركة %s للتاريخ %s",,
"No pricing scale used for this record","لا يوجد مقياس تسعير مستخدم لهذا السجل",,
"No tax found for product %s","لم يتم العثور على ضريبة للمنتج %s",,
"No view configured for model %s.","لم يتم تكوين طريقة عرض للنموذج %s.",,
"No zip found in request body or in the found city","لم يتم العثور على الرمز البريدي في نص الطلب أو في المدينة التي تم العثور عليها",,
"Non-negotiable price list","قائمة الأسعار غير قابلة للتفاوض",,
"Non-unique key","مفتاح غير فريد",,
"None","لا أحد",,
"Not contains","لا يحتوي",,
"Not implemented yet!","لم يتم تنفيذها بعد!",,
"Not sent","لم يتم إرسالها",,
"Not valid","غير صالح",,
"Note Bills","ملاحظة الفواتير",,
"Note bills","ملاحظة الفواتير",,
"Notes","ملحوظات",,
"November","نوفمبر",,
"Number of days since last update","عدد الأيام منذ آخر تحديث",,
"Number of decimals","عدد الكسور العشرية",,
"Number of errors occurred","حدث عدد من الأخطاء",,
"Number of records imported/exported","عدد السجلات المستوردة/المصدرة",,
"Number of records to fetch from database on one query run. It will fetch upto 'Maximum export limit'.","عدد السجلات المطلوب جلبها من قاعدة البيانات عند تشغيل استعلام واحد. سيتم جلب ما يصل إلى ""الحد الأقصى للتصدير"".",,
"Number of tasks generated at most at once","عدد المهام التي تم إنشاؤها على الأكثر في وقت واحد",,
"Number that identifies the position of a building on a street.","الرقم الذي يحدد موقع المبنى في الشارع.",,
"Numbered box in a post office, assigned to a person or organisation, where letters are kept until called for.","صندوق مرقم في مكتب بريد، مخصص لشخص أو مؤسسة، حيث يتم الاحتفاظ بالرسائل حتى يتم استدعاؤها.",,
"Numbers Format","تنسيق الأرقام",,
"Numeric code (ISO)","الرمز الرقمي (ISO)",,
"N° and Street label","رقم وتسمية الشارع",,
"ODS","المواد المستنفدة للأوزون",,
"ODT","ODT",,
"OK","نعم",,
"Object","هدف",,
"Object id","معرف الكائن",,
"Object is missing for tab configuration(%s)","الكائن مفقود لتكوين علامة التبويب(%s)",,
"Object is not matched","الكائن غير متطابق",,
"Object not found: %s","لم يتم العثور على الكائن: %s",,
"Objects","أشياء",,
"Obsolete Products","المنتجات المتقادمة",,
"October","أكتوبر",,
"Old address","العنوان القديم",,
"Old email","البريد الإلكتروني القديم",,
"Old job title","المسمى الوظيفي القديم",,
"Old phone number","رقم الهاتف القديم",,
"Only the users for which the password has not been updated since this number of days will be taken into account.","سيتم أخذ المستخدمين الذين لم يتم تحديث كلمة المرور الخاصة بهم منذ هذا العدد من الأيام في الاعتبار فقط.",,
"Open employee form","فتح استمارة الموظف",,
"Open period","فترة مفتوحة",,
"Open street map","خريطة الشارع المفتوحة",,
"Open wizard meta model","فتح نموذج التعريف المعالج",,
"Opened","مفتوح",,
"Operator","المشغل",,
"Opportunities","فرص",,
"Opportunity","فرصة",,
"Or","أو",,
"Order Bloqued Message","طلب رسالة محظورة",,
"Order by","اطلب بواسطة",,
"Order by type","الترتيب حسب النوع",,
"Organization","منظمة",,
"Organizer","منظم",,
"Origin","أصل",,
"Origin Id","معرف الأصل",,
"Origin Type","نوع المنشأ",,
"Original","إبداعي",,
"Other","آخر",,
"Other variants","المتغيرات الأخرى",,
"Out","خارج",,
"Overview","ملخص",,
"Owner","مالك",,
"Owner name","اسم المالك",,
"PDF","قوات الدفاع الشعبي",,
"PDF_417","PDF_417",,
"PFP Validator","مدقق PFP",,
"PFX Certificate","شهادة بفكس",,
"PRINT_NOUN","PRINT_NOUN",,
"Packing","التعبئة",,
"Padding","حشوة",,
"Paid fixer API","API المثبت المدفوع",,
"Parameter","المعلمة",,
"Parameters","حدود",,
"Parent","الوالد",,
"Parent Menu","قائمة الوالدين",,
"Parent Price List","قائمة أسعار الوالدين",,
"Parent category","فئة الوالدين",,
"Parent company","الشركة الأم",,
"Parent product","المنتج الأصلي",,
"Parent user","المستخدم الوالدين",,
"Partial address","عنوان جزئي",,
"Partner","شريك",,
"Partner (Cust/Suppl)","الشريك (العميل/المورد)",,
"Partner Dashboard","لوحة تحكم الشريك",,
"Partner Details","تفاصيل الشريك",,
"Partner Type","نوع الشريك",,
"Partner categories","فئات الشركاء",,
"Partner category","فئة الشريك",,
"Partner default category","الفئة الافتراضية للشريك",,
"Partner filters","مرشحات الشركاء",,
"Partner has duplicate stock settings for same company","لدى الشريك إعدادات مخزون مكررة لنفس الشركة",,
"Partner name","اسم الشريك",,
"Partner not found","لم يتم العثور على الشريك",,
"Partner price lists","قوائم أسعار الشركاء",,
"Partner relation","علاقة الشريك",,
"Partner relation type","نوع علاقة الشريك",,
"Partner relations","علاقات الشركاء",,
"Partner relations type","نوع علاقات الشركاء",,
"Partner relations types","أنواع علاقات الشركاء",,
"Partner sources","مصادر الشركاء",,
"Partner type","نوع الشريك",,
"Partner type selection","اختيار نوع الشريك",,
"Partner/Contact","الشريك/ جهة الاتصال",,
"Partners","الشركاء",,
"Partners by Industry Sector","الشركاء حسب قطاع الصناعة",,
"Password","كلمة المرور",,
"Password change","تغيير كلمة المرور",,
"Password doesn't match with configured pattern.","كلمة المرور لا تتطابق مع النمط الذي تم تكوينه.",,
"Password must have at least 8 characters with at least three of these four types: lowercase, uppercase, digit, special.","يجب أن تحتوي كلمة المرور على 8 أحرف على الأقل مع ثلاثة على الأقل من هذه الأنواع الأربعة: أحرف صغيرة، وأحرف كبيرة، وأرقام، وخاصة.",,
"Path","طريق",,
"Path to export folder","المسار إلى مجلد التصدير",,
"Pattern","نمط",,
"Pay attention to the type and the order of the parameters.<br>See <a href=""https://docs.oracle.com/en/java/javase/17/docs/api/java.base/java/util/concurrent/TimeUnit.html"" target=""_blank"">java documentation</a> for TimeUnit syntax.","انتبه إلى نوع المعلمات وترتيبها.<br>راجع <a href=""https://docs.Oracle.com/en/java/javase/17/docs/api/java.base/java/util /concurrent/TimeUnit.html"" target=""_blank"">وثائق جافا</a> لبناء جملة TimeUnit.",,
"Payment","قسط",,
"Payment Mode","وضع الدفع",,
"Payment condition","شرط الدفع",,
"Payment delay (Average in days)","تأخير الدفع (المتوسط ​​بالأيام)",,
"Payment mode","وضع الدفع",,
"Payment mode filters","مرشحات وضع الدفع",,
"Payment vouchers","قسائم الدفع",,
"Payroll Year","سنة الرواتب",,
"Pdf Footer Settings","إعدادات تذييل قوات الدفاع الشعبي",,
"Pdf Header Settings","إعدادات رأس قوات الدفاع الشعبي",,
"Per product","لكل منتج",,
"Per product category","لكل فئة المنتج",,
"Period","فترة",,
"Period %s is now closed","الفترة %s مغلقة الآن",,
"Period closed","الفترة مغلقة",,
"Period duration","مدة الدورة",,
"Periods generation assistant","مساعد توليد الفترات",,
"Periods list","قائمة الفترات",,
"Permanent closure date","تاريخ الإغلاق الدائم",,
"Permanently Closed","مغلق نهائيًا",,
"Permanently close period","فترة إغلاق نهائية",,
"Permission","إذن",,
"Permission Assistant","مساعد إذن",,
"Permissions","الأذونات",,
"Personalised export","تصدير شخصية",,
"Phone Book","دليل التلفونات",,
"Phonebook.companyPhonebook","Phonebook.companyPhonebook",,
"Phonebook.contactPhonebook","دليل الهاتف. جهات الاتصال دليل الهاتف",,
"Photo","صورة",,
"Pick list","اختر القائمة",,
"Picklist QAS","قائمة الاختيار QAS",,
"Picture","صورة",,
"Please check your parameters configuration.","يرجى التحقق من تكوين المعلمات الخاصة بك.",,
"Please check your parameters value format.","يرجى التحقق من تنسيق قيمة المعلمات الخاصة بك.",,
"Please check yours params, both fields must be filled.","يرجى التحقق من المعلمات الخاصة بك، يجب ملء كلا الحقلين.",,
"Please clear all existing periods before generating new ones","يرجى مسح جميع الفترات الحالية قبل إنشاء فترات جديدة",,
"Please configure unit conversion from '%s' to '%s'.","الرجاء تكوين تحويل الوحدة من '%s' إلى '%s'.",,
"Please define a print template for the model :","يرجى تحديد قالب طباعة للنموذج:",,
"Please enter a tax version for the tax %s","الرجاء إدخال نسخة ضريبية للضريبة %s",,
"Please enter at least one field.","الرجاء إدخال حقل واحد على الأقل.",,
"Please enter search call or search fields for the object(%s)","الرجاء إدخال استدعاء البحث أو حقول البحث للكائن(%s)",,
"Please fill in or modify at least one element before saving.","يرجى ملء أو تعديل عنصر واحد على الأقل قبل الحفظ.",,
"Please fill in or modify some elements to be able to register","يرجى ملء أو تعديل بعض العناصر لتتمكن من التسجيل",,
"Please fill in task date.","يرجى ملء تاريخ المهمة.",,
"Please fill locale for the company %s","الرجاء ملء الإعدادات المحلية للشركة %s",,
"Please fill pixel for height","يرجى ملء بكسل للارتفاع",,
"Please fill pixel for width","يرجى ملء بكسل للعرض",,
"Please fill the default address template.","يرجى ملء قالب العنوان الافتراضي.",,
"Please import only excel file.","يرجى استيراد ملف Excel فقط.",,
"Please provide valid csv file name.","الرجاء تقديم اسم ملف CSV صالح.",,
"Please remove duplicate csv file name from excel file.","الرجاء إزالة اسم ملف CSV المكرر من ملف Excel.",,
"Please select a language on user form.","الرجاء تحديد لغة في نموذج المستخدم.",,
"Please select active company","الرجاء اختيار الشركة النشطة",,
"Please select at least one record.","الرجاء تحديد سجل واحد على الأقل.",,
"Please select export object or export format.","الرجاء تحديد كائن التصدير أو تنسيق التصدير.",,
"Please select fields for export.","الرجاء تحديد الحقول للتصدير.",,
"Please select key fields to check duplicate","الرجاء تحديد الحقول الرئيسية للتحقق من التكرارات",,
"Please select multiple records","الرجاء تحديد سجلات متعددة",,
"Please select original object.","الرجاء تحديد الكائن الأصلي.",,
"Please select records to print","الرجاء تحديد السجلات للطباعة",,
"Please set a company.","يرجى تعيين شركة.",,
"Please set an active company.","يرجى تعيين شركة نشطة.",,
"Please upload csv or txt or zip files only.","يرجى تحميل ملفات CSV أو TXT أو ZIP فقط.",,
"Please use ',' ';' or '|' as separator between two email addresses.","الرجاء استخدام '،' '؛' أو '|' كفاصل بين عنواني بريد إلكتروني.",,
"Populated custom field: %s","الحقل المخصص المملوء: %s",,
